"SENTIDO","NAVEGACAO","PAIS_PORTO_ESTRANG","BERCO","ATRACACAO","MES_ATRAC","ANO_ATRAC","DESATRACACAO","ANO_DESAT","CAPITULO","SECAO","TIPO_CARGA","GRUPOANTAQ"
"Embarque","CB","VIRGENS, ILHAS (EUA)","202","5/31/2025 7:30","5","2025","5/31/2925 7:31","2025","","Lulas ","GRANEL SÓLIDO","Outras formas (por exemplo, varetas, tubos, perfis) e artigos (por exemplo, discos, arruelas (anilhas)), de borracha não vulcanizada."
"Embarque","CB","WAKE, ILHA","202","5/31/2025 7:30","5","2025","5/31/2925 7:31","2025","","Sépias ","GRANEL SÓLIDO","- Perfis para recauchutagem "
"Embarque","CB","WALLIS E FUTUNA, ILHAS","202","5/31/2025 7:30","5","2025","5/31/2925 7:31","2025",""," Outras ","GRANEL SÓLIDO","- Outros "
"Embarque","CB","AFEGANISTAO","102","6/15/2025 9:10","6","2025","3/15/2925 9:08","2025",""," Polvos (Octopus spp.)","GRANEL LÍQUIDO","Fios e cordas, de borracha vulcanizada."
"Desembarque","CB","AFRICA DO SUL","301","08/06/2025 02:40","6","2025","3/8/2925 2:40","2025",""," Vivos, frescos ou refrigerados ","GRANEL SÓLIDO","Fios"
"Desembarque","CB","ALBANIA","301","08/06/2025 02:40","6","2025","3/8/2925 2:40","2025",""," Congelados ","CARGA GERAL","Recobertos com silicone, mesmo paralelizados "
"Desembarque","LC","ALEMANHA","201","06/06/2025 15:45","6","2025","3/3/2925 15:55","2025",""," Outros ","CARGA GERAL","Outros "
"Desembarque","LC","ANDORRA","201","06/06/2025 15:45","6","2025","3/3/2925 15:55","2025",""," Caracóis, exceto os do mar ","CARGA GERAL","Cordas "
"Embarque","CB","ANGOLA","201","04/06/2025 05:35","6","2025","3/11/2925 5:35","2025",""," Amêijoas, berbigões e arcas (famílias Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae,
Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae e Veneridae)","CARGA GERAL","Chapas, folhas, tiras, varetas e perfis, de borracha vulcanizada não endurecida."
"Embarque","CB","ANGUILLA","201","09/06/2025 14:30","6","2025","3/9/2925 22:31","2025",""," Vivos, frescos ou refrigerados ","CARGA GERAL","- De borracha alveolar:"
"Embarque","CB","ANTIGUA E BARBUDA","202","06/06/2025 11:00","6","2025","3/3/2925 11:04","2025",""," Congelados ","CARGA GERAL","-- Chapas, folhas e tiras "
"Embarque","CB","ANTILHAS HOLANDESAS","202","06/06/2025 11:00","6","2025","3/3/2925 11:04","2025",""," Outros ","GRANEL SÓLIDO","-- Outros "
"Embarque","CB","ARABIA SAUDITA","202","06/06/2025 11:00","6","2025","3/3/2925 11:04","2025",""," Abalones (Orelhasdomar*) (Haliotis spp.) e estrombos (Strombus spp.)","GRANEL SÓLIDO","- De borracha não alveolar:"
"Embarque","CB","ARGELIA","202","6/8/2025 15:45","6","2025","3/8/2925 15:55","2025",""," Abalones (Orelhasdomar*) (Haliotis spp.) vivos, frescos ou refrigerados ","GRANEL SÓLIDO","-- Chapas, folhas e tiras "
"Embarque","CB","ARGENTINA","202","6/8/2025 15:45","6","2025","3/8/2925 15:55","2025",""," Estrombos (Strombus spp.) vivos, frescos ou refrigerados ","GRANEL SÓLIDO","Remendo e manchão, com superfície recoberta de produtos autovulcanizantes a frio e
protegidos por papel, plástico ou outra matéria"
"Embarque","CB","ARMENIA","202","6/8/2025 15:45","6","2025","3/8/2925 15:55","2025",""," Abalones (Orelhasdomar*) (Haliotis spp.) congelados ","GRANEL SÓLIDO","-- Outros "
"Embarque","CB","ARUBA","202","6/8/2025 15:45","6","2025","3/8/2925 15:55","2025",""," Estrombos (Strombus spp.) congelados ","GRANEL SÓLIDO","Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões)."
"Embarque","LC","AUSTRALIA","201","6/7/2025 3:35","6","2025","3/7/2925 3:35","2025",""," Outros abalones (orelhasdomar*) (Haliotis spp.) ","GRANEL SÓLIDO","- Não reforçados com outras matérias nem associados de outra forma com outras matérias:"
"Embarque","LC","AUSTRIA","201","6/7/2025 3:35","6","2025","3/7/2925 3:35","2025",""," Outros estrombos (Strombus spp.) ","GRANEL SÓLIDO","-- Sem acessórios "
"Desembarque","LC","AZERBAIDJAO","201","6/7/2025 3:35","6","2025","3/7/2925 3:35","2025",""," Outros","GRANEL SÓLIDO","-- Com acessórios"
"Desembarque","LC","BAHAMAS, ILHAS","201","6/7/2025 3:35","6","2025","3/7/2925 3:35","2025",""," Vivos, frescos ou refrigerados ","GRANEL SÓLIDO","Com uma pressão de ruptura igual ou superior a 17,3 MPa "
"Desembarque","LC","BANGLADESH","201","6/7/2025 3:35","6","2025","3/7/2925 3:35","2025",""," Congelados ","GRANEL SÓLIDO","Outros "
"Desembarque","LC","BARBADOS","201","6/7/2025 3:35","6","2025","3/7/2925 3:35","2025",""," Outros ","GRANEL SÓLIDO","- Reforçados apenas com metal ou associados de outra forma apenas com metal:"
"Embarque","CB","BAREIN","301","6/20/2025 15:40","6","2025","3/29/2925 15:40","2025","","Invertebrados aquáticos, exceto crustáceos e moluscos, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; invertebrados aquáticos, exceto crustáceos e moluscos, defumados (fumados), mesmo cozidos antes ou durante a defumação.","GRANEL SÓLIDO","-- Sem acessórios"
"Embarque","CB","BELARUS","201","16/06/2025 00:40","6","2025","3/16/2925 4:40","2025",""," Pepinosdomar (Stichopus japonicus, Holothuroidea)","GRANEL SÓLIDO","Com uma pressão de ruptura igual ou superior a 17,3 MPa "
"Embarque","CB","BELGICA","201","16/06/2025 00:40","6","2025","3/16/2925 4:40","2025",""," Vivos, frescos ou refrigerados ","GRANEL SÓLIDO","Outros "
"Embarque","CB","BELIZE","301","05/06/2025 15:30","6","2025","3/5/2925 15:31","2025",""," Congelados ","GRANEL SÓLIDO","-- Com acessórios"
"Embarque","CB","BENIN","301","13/06/2025 08:50","6","2025","3/13/2925 8:50","2025",""," Outros ","CARGA GERAL","Com uma pressão de ruptura igual ou superior a 17,3 MPa "
"Embarque","CB","BERMUDAS","201","21/06/2025 00:50","6","2025","3/21/2925 4:50","2025",""," Ouriçosdomar (Strongylocentrotus spp., Paracentrotus lividus, Loxechinus albus, Echinus esculentus)","CARGA GERAL","Outros "
"Embarque","CB","BOLIVIA","201","21/06/2025 00:50","6","2025","3/21/2925 4:50","2025",""," Vivos, frescos ou refrigerados ","CARGA GERAL","- Reforçados apenas com matérias têxteis ou associados de outra forma apenas com matérias têxteis:"
"Embarque","CB","BONAIRE, SAINT EUSTATIUS E SABA","201","21/06/2025 00:50","6","2025","3/21/2925 4:50","2025",""," Congelados ","CARGA GERAL","-- Sem acessórios "
"Embarque","CB","BOSNIA-HERZEGOVINA","201","21/06/2025 00:50","6","2025","3/21/2925 4:50","2025",""," Outros ","CARGA GERAL","-- Com acessórios"
"Embarque","CB","BOTSUANA","102","6/10/2025 2:24","6","2025","3/8/2925 2:24","2025",""," Medusas (águasvivas) (Rhopilema spp.) ","GRANEL LÍQUIDO","Com uma pressão de ruptura igual ou superior a 17,3 MPa "
"Embarque","CB","BOUVET, ILHA","102","6/10/2025 2:24","6","2025","3/8/2925 2:24","2025",""," Outros ","GRANEL LÍQUIDO","Outros "
"Embarque","CB","BRASIL","102","6/10/2025 2:24","6","2025","3/8/2925 2:24","2025","","Farinhas, pós e pellets, de peixe, crustáceos, moluscos e de outros invertebrados aquáticos, próprios para alimentação humana.","GRANEL LÍQUIDO","- Reforçados com outras matérias ou associados de outra forma com outras matérias:"
"Embarque","CB","BRUNEI","102","6/10/2025 2:24","6","2025","3/8/2925 2:24","2025",""," De peixe ","GRANEL LÍQUIDO","-- Sem acessórios "
"Desembarque","LC","BULGARIA","301","6/10/2025 5:45","6","2025","3/8/2925 5:55","2025",""," Outros ","GRANEL SÓLIDO","-- Com acessórios"
"Embarque","CB","BURKINA FASO","202","6/14/2025 10:05","6","2025","3/22/2925 8:05","2025","","Leite e creme de leite (nata), não concentrados nem adicionados de açúcar ou de outros edulcorantes.","GRANEL SÓLIDO","Com uma pressão de ruptura igual ou superior a 17,3 MPa "
"Embarque","CB","BURUNDI","202","6/14/2025 10:05","6","2025","3/22/2925 8:05","2025",""," Com um teor, em peso, de matérias gordas, não superior a 1 %","GRANEL SÓLIDO","Outros "
"Desembarque","CB","BUTAO","301","27/06/2025 23:25","6","2025","3/27/2925 23:25","2025","","Leite UHT (Ultra High Temperature) ","GRANEL SÓLIDO","Correias transportadoras ou de transmissão, de borracha vulcanizada."
"Desembarque","CB","CABO VERDE","301","27/06/2025 23:25","6","2025","3/27/2925 23:25","2025","","Outros ","GRANEL SÓLIDO","- Correias transportadoras:"
"Desembarque","CB","CAMAROES","201","17/06/2025 13:40","6","2025","3/17/2925 13:40","2025",""," Com um teor, em peso, de matérias gordas, superior a 1 %, mas não superior a 6 %","GRANEL SÓLIDO","-- Reforçadas apenas com metal "
"Desembarque","LC","CAMBOJA","301","17/06/2025 09:35","6","2025","3/17/2925 9:35","2025","","Leite UHT (Ultra High Temperature) ","GRANEL SÓLIDO","-- Reforçadas apenas com matérias têxteis "
"Embarque","CB","CANADA","301","26/06/2025 11:40","6","2025","3/26/2925 11:40","2025","","Outros ","GRANEL SÓLIDO","-- Outras "
"Embarque","CB","CANARIAS","202","6/23/2025 10:35","6","2025","3/23/2925 8:35","2025",""," Com um teor, em peso, de matérias gordas, superior a 6 %, mas não superior a 10 %","GRANEL SÓLIDO","- Correias de transmissão:"
"Embarque","CB","CATAR","202","6/15/2025 21:20","6","2025","3/15/2925 21:29","2025","","Leite ","GRANEL SÓLIDO","-- Correias de transmissão sem fim, de seção trapezoidal, estriadas, com uma circunferência externa superior a 60 cm, mas não superior a 180 cm "
"Embarque","LC","CAYMAN","201","27/06/2025 11:20","6","2025","3/27/2925 11:29","2025","","Creme de leite (nata)","GRANEL SÓLIDO","-- Correias de transmissão sem fim, de seção trapezoidal, não estriadas, com uma circunferência externa superior a 60 cm, mas não superior a 180 cm "
"Desembarque","LC","CAZAQUISTAO","201","27/06/2025 11:20","6","2025","3/27/2925 11:29","2025","","UHT (Ultra High Temperature) ","GRANEL SÓLIDO","-- Correias de transmissão sem fim, de seção trapezoidal, estriadas, com uma circunferência externa superior a 180 cm, mas não superior a 240 cm "
"Desembarque","LC","CHADE","201","27/06/2025 11:20","6","2025","3/27/2925 11:29","2025","","Acondicionado em recipiente metálico hermeticamente fechado","GRANEL SÓLIDO","-- Correias de transmissão sem fim, de seção trapezoidal, não estriadas, com uma circunferência externa superior a 180 cm, mas não superior a 240 cm "
"Desembarque","LC","CHILE","201","27/06/2025 11:20","6","2025","3/27/2925 11:29","2025","","Outros ","GRANEL SÓLIDO","-- Correias de transmissão sem fim, síncronas, com uma circunferência externa superior a 60 cm, mas não superior a 150 cm "
"Desembarque","LC","CHINA","201","27/06/2025 11:20","6","2025","3/27/2925 11:29","2025","","Acondicionados em recipientes metálicos hermeticamente fechados","GRANEL SÓLIDO","-- Correias de transmissão sem fim, síncronas, com uma circunferência externa superior a 150 cm, mas não superior a 198 cm "
"Desembarque","LC","CHIPRE","201","27/06/2025 11:20","6","2025","3/27/2925 11:29","2025",""," Com um teor, em peso, de matérias gordas, superior a 10 %","GRANEL SÓLIDO","-- Outras "
"Embarque","CB","CHRISTMAS, ILHA (NAVIDAD)","202","25/06/2025 21:15","6","2025","3/25/2925 21:15","2025","","Leite ","GRANEL SÓLIDO","Pneumáticos novos, de borracha."
"Embarque","CB","CINGAPURA","202","25/06/2025 21:15","6","2025","3/25/2925 21:15","2025","","Creme de leite (nata)","GRANEL SÓLIDO","- Do tipo utilizado em automóveis de passageiros (incluindo os veículos de uso misto (station wagons) e os automóveis de corrida) "
"Embarque","CB","COCOS (KEELINGS)","202","25/06/2025 21:15","6","2025","3/25/2925 21:15","2025","","UHT (Ultra High Temperature) ","GRANEL SÓLIDO","- Do tipo utilizado em ônibus (autocarros) ou caminhões"
"Embarque","CB","COLOMBIA","202","25/06/2025 21:15","6","2025","3/25/2925 21:15","2025","","Acondicionado em recipiente metálico hermeticamente fechado","GRANEL SÓLIDO","De medida 11,00-24 "
"Embarque","CB","COMORES","202","25/06/2025 21:15","6","2025","3/25/2925 21:15","2025","","Outros ","GRANEL SÓLIDO","Outros "
"Embarque","CB","CONGO","202","29/06/2025 06:25","6","2025","3/29/2925 3:25","2025","","Acondicionados em recipientes metálicos hermeticamente fechados","GRANEL SÓLIDO","- Do tipo utilizado em veículos aéreos "
"Embarque","CB","COOK","202","29/06/2025 06:25","6","2025","3/29/2925 3:25","2025","","Leite e creme de leite (nata), concentrados ou adicionados de açúcar ou de outros edulcorantes.","GRANEL SÓLIDO","- Do tipo utilizado em motocicletas "
"Desembarque","LC","COREIA DO NORTE","201","26/06/2025 00:15","6","2025","3/26/2925 4:15","2025",""," Em pó, grânulos ou outras formas sólidas, com um teor, em peso, de matérias gordas, não superior a 1,5 %","GRANEL SÓLIDO","- Do tipo utilizado em bicicletas "
"Desembarque","LC","COREIA DO SUL","201","26/06/2025 00:15","6","2025","3/26/2925 4:15","2025","","Com um teor de arsênio, chumbo ou cobre, considerados isoladamente, inferior a 5 ppm ","GRANEL SÓLIDO","- Do tipo utilizado em veículos e máquinas agrícolas ou florestais"
"Desembarque","LC","COSTA DO MARFIM","201","26/06/2025 00:15","6","2025","3/26/2925 4:15","2025","","Outros ","GRANEL SÓLIDO","Nas seguintes medidas: 4,00-15; 4,00-18; 4,00-19; 5,00-15; 5,00-16; 5,50-16; 6,00-16; 6,00-19; 6,00-20; 6,50-16; 6,50-20; 7,50-16; 7,50-18; 7,50-20 "
"Desembarque","LC","COSTA RICA","202","6/23/2025 23:25","6","2025","3/23/2925 23:25","2025",""," Em pó, grânulos ou outras formas sólidas, com um teor, em peso, de matérias gordas, superior a 1,5 %","GRANEL SÓLIDO","Para máquinas e tratores agrícolas"
